,sim_type,RHOS,NUM_STATIONS,NUM_PACKETS,BITRATE,PKTSIZE,delay,qsize,ssize,busy,fingerprint
1266,fix,0.6,20,2000,2000,500,22.79751859,2.581718485,3.132746433,0.577677054,4014.617753
1267,fix,0.6,20,2000,2000,1000,37.61267421,2.115342971,2.708390198,0.594379422,3852.041721
1268,fix,0.6,20,2000,2000,2000,77.03759086,2.17614399,2.760027435,0.597372001,9430.725118
1269,fix,0.6,20,5000,1000,500,38.70402665,2.171678344,2.759703979,0.588148645,6616.897204
1270,fix,0.6,20,5000,1000,1000,75.28511743,2.086166872,2.664240928,0.578796483,4185.184499
1271,fix,0.6,20,5000,1000,2000,164.4257617,2.47500011,3.081942351,0.607396932,9240.337868
1272,fix,0.6,20,5000,1500,500,27.15812692,2.393352727,2.989529244,0.596804796,6879.53862
1273,fix,0.6,20,5000,1500,1000,57.32090041,2.61371427,3.214470891,0.601222197,466.7058484
1274,fix,0.6,20,5000,1500,2000,107.3986885,2.348078467,2.942721224,0.595843817,1235.367853
1275,fix,0.6,20,5000,2000,500,20.69712697,2.411857392,3.021414118,0.61362752,5294.374749
1276,fix,0.6,20,5000,2000,1000,40.01459658,2.321527789,2.913117425,0.600493362,2267.00848
1277,fix,0.6,20,5000,2000,2000,82.40170861,2.449573897,3.036413505,0.587328195,6330.615677
1278,fix,0.6,20,10000,1000,500,40.36201573,2.371356788,2.970612239,0.605775482,7522.108502
1279,fix,0.6,20,10000,1000,1000,82.24275481,2.355708443,2.945054027,0.589871211,4178.098418
1280,fix,0.6,20,10000,1000,2000,158.851427,2.324665095,2.915834802,0.594586478,7062.209632
1281,fix,0.6,20,10000,1500,500,26.6418088,2.374204536,2.978414267,0.604346415,2337.010397
1282,fix,0.6,20,10000,1500,1000,53.99758094,2.336426796,2.933158595,0.599167261,2560.937743
1283,fix,0.6,20,10000,1500,2000,104.7944302,2.248845055,2.841481974,0.592890206,2402.554299
1284,fix,0.6,20,10000,2000,500,19.31942637,2.181158854,2.779275639,0.598179434,6928.16451
1285,fix,0.6,20,10000,2000,1000,41.35144921,2.433111326,3.03545831,0.602499957,4778.13652
1286,fix,0.6,20,10000,2000,2000,79.1225762,2.287252352,2.885404693,0.598407277,6954.220532
1287,fix,0.6,20,20000,1000,500,41.3948307,2.468309964,3.069795914,0.602082078,6270.14548
1288,fix,0.6,20,20000,1000,1000,77.81315457,2.245041765,2.831176011,0.588949967,5146.573351
1289,fix,0.6,20,20000,1000,2000,163.1158966,2.414949887,3.017550507,0.602690034,6974.487086
1290,fix,0.6,20,20000,1500,500,27.36691556,2.404211918,3.011066142,0.608726838,6976.815343
1291,fix,0.6,20,20000,1500,1000,55.61734829,2.53061918,3.12235522,0.591839605,3316.309261
1292,fix,0.6,20,20000,1500,2000,102.4535977,2.191673981,2.787837596,0.596402126,6765.216308
1293,fix,0.6,20,20000,2000,500,19.78106886,2.33184383,2.917214925,0.589679059,4076.134291
1294,fix,0.6,20,20000,2000,1000,39.248317,2.26328746,2.859997554,0.597923362,6114.276649
1295,fix,0.6,20,20000,2000,2000,77.69896352,2.220767009,2.815018505,0.596524809,9298.84983
1296,fix,0.7,5,2000,1000,500,8.945250711,2.337152276,3.043555862,0.71603753,6202.1219
1297,fix,0.7,5,2000,1000,1000,17.47898547,2.009052663,2.680616836,0.674991953,4274.483343
1298,fix,0.7,5,2000,1000,2000,35.56609426,2.022883088,2.709692034,0.687486391,6470.342929
1299,fix,0.7,5,2000,1500,500,5.239731612,1.896267261,2.545452263,0.651528285,6623.736282
1300,fix,0.7,5,2000,1500,1000,11.04639619,1.835398718,2.524783399,0.694139613,3551.442884
1301,fix,0.7,5,2000,1500,2000,21.77414876,1.900121601,2.57395441,0.675199797,6559.11667
1302,fix,0.7,5,2000,2000,500,4.307734436,2.101846055,2.806087609,0.707690987,5585.508375
1303,fix,0.7,5,2000,2000,1000,9.298081747,2.241437804,2.937098259,0.701484846,385.8707522
1304,fix,0.7,5,2000,2000,2000,17.28054872,2.110070572,2.799595241,0.689880186,4711.223926
1305,fix,0.7,5,5000,1000,500,8.257585965,1.90236201,2.591001652,0.691121608,2266.827079
1306,fix,0.7,5,5000,1000,1000,16.72138267,2.007652554,2.687354672,0.679814237,5816.879588
1307,fix,0.7,5,5000,1000,2000,34.83414924,2.107491101,2.80794396,0.702185558,8489.598498
1308,fix,0.7,5,5000,1500,500,5.517267374,1.963554289,2.658023594,0.69461617,2501.364541
1309,fix,0.7,5,5000,1500,1000,11.65180315,2.172102328,2.877230848,0.70536605,1131.460522
1310,fix,0.7,5,5000,1500,2000,23.36559174,2.119956323,2.830268395,0.712416836,9198.59911
1311,fix,0.7,5,5000,2000,500,4.547700973,2.206674899,2.907850817,0.705910664,789.4317606
1312,fix,0.7,5,5000,2000,1000,8.505797673,1.932180438,2.622407021,0.691868423,8736.104279
1313,fix,0.7,5,5000,2000,2000,16.35472104,2.031961913,2.713981316,0.684448669,1380.891115
1314,fix,0.7,5,10000,1000,500,8.712609246,2.107284033,2.808535722,0.703629333,3018.58663
1315,fix,0.7,5,10000,1000,1000,16.99539377,1.995241905,2.682380477,0.688051406,6088.150801
1316,fix,0.7,5,10000,1000,2000,33.72983565,1.988016157,2.68003945,0.692703249,3180.510438
1317,fix,0.7,5,10000,1500,500,5.581396794,1.964156565,2.660759258,0.69696291,7795.846596
1318,fix,0.7,5,10000,1500,1000,11.27904458,2.01566809,2.708029732,0.693109014,384.1606153
1319,fix,0.7,5,10000,1500,2000,21.94513954,1.973414382,2.658895545,0.686365559,9876.75006
1320,fix,0.7,5,10000,2000,500,4.206323276,1.996200517,2.683990729,0.689705467,572.0230508
1321,fix,0.7,5,10000,2000,1000,8.361962171,1.908454233,2.611711477,0.703968793,8835.264546
1322,fix,0.7,5,10000,2000,2000,17.35339278,2.089874143,2.796433956,0.706871485,1919.992552
1323,fix,0.7,5,20000,1000,500,8.814267091,2.119840087,2.827489695,0.708876324,297.4618245
1324,fix,0.7,5,20000,1000,1000,17.94781885,2.179000386,2.89065898,0.711836225,9726.421225
1325,fix,0.7,5,20000,1000,2000,33.65948455,1.991584603,2.684876168,0.693399653,7758.93978
1326,fix,0.7,5,20000,1500,500,5.683159876,2.027378572,2.722824929,0.696077938,139.0942527
1327,fix,0.7,5,20000,1500,1000,11.53562807,2.059573661,2.761060305,0.701556793,4791.43899
1328,fix,0.7,5,20000,1500,2000,22.94979625,2.045570519,2.736508744,0.691041178,1999.420199
1329,fix,0.7,5,20000,2000,500,4.27911013,2.03228811,2.734140374,0.702985578,2534.35925
1330,fix,0.7,5,20000,2000,1000,8.597366355,2.067316582,2.769474788,0.70230219,7432.16415
1331,fix,0.7,5,20000,2000,2000,17.27693559,2.079504136,2.776779047,0.698721901,2581.214642
1332,fix,0.7,8,2000,1000,500,16.22773611,2.555647068,3.226328751,0.693229156,9685.709154
1333,fix,0.7,8,2000,1000,1000,33.87509488,2.651533653,3.348295457,0.697687272,1675.429092
1334,fix,0.7,8,2000,1000,2000,61.607202,2.508334444,3.207125357,0.699866857,1169.124879
1335,fix,0.7,8,2000,1500,500,9.284072481,2.238570987,2.908555961,0.671872215,6105.745635
1336,fix,0.7,8,2000,1500,1000,20.78485877,2.453645488,3.134969449,0.681550402,2541.603293
1337,fix,0.7,8,2000,1500,2000,38.91883089,2.32197354,3.010233306,0.703127788,9791.358822
1338,fix,0.7,8,2000,2000,500,8.191879694,2.747757117,3.447642575,0.720964205,875.5364648
1339,fix,0.7,8,2000,2000,1000,14.0030816,2.126244099,2.812335337,0.686937755,6119.600556
1340,fix,0.7,8,2000,2000,2000,32.96305537,2.642586708,3.317518802,0.686683261,7414.998227
1341,fix,0.7,8,5000,1000,500,15.14725486,2.44151041,3.140589284,0.705557678,4434.408382
1342,fix,0.7,8,5000,1000,1000,29.33102235,2.346566689,3.026893332,0.680712658,7402.163618
1343,fix,0.7,8,5000,1000,2000,60.40251164,2.499045864,3.20378469,0.705251788,4491.55022
1344,fix,0.7,8,5000,1500,500,9.903043815,2.327301303,3.028532394,0.701658985,7891.926285
1345,fix,0.7,8,5000,1500,1000,19.39817638,2.364102166,3.037533625,0.678020265,260.9131381
1346,fix,0.7,8,5000,1500,2000,39.19295899,2.393604761,3.105728207,0.713655387,4120.881569
1347,fix,0.7,8,5000,2000,500,7.246423793,2.339259956,3.041159687,0.702537302,4742.599708
1348,fix,0.7,8,5000,2000,1000,15.65039825,2.606696778,3.312337116,0.706247569,7687.926153
1349,fix,0.7,8,5000,2000,2000,30.30059637,2.453674089,3.127270001,0.684750313,3437.998419
1350,fix,0.7,8,10000,1000,500,15.70035729,2.468994334,3.177535673,0.708792709,6456.952015
1351,fix,0.7,8,10000,1000,1000,30.62792363,2.486024934,3.187493357,0.703211496,8208.998447
1352,fix,0.7,8,10000,1000,2000,65.56039464,2.614905633,3.32823556,0.714742568,5278.264518
1353,fix,0.7,8,10000,1500,500,9.636451988,2.276658231,2.97245563,0.697830667,2923.670987
1354,fix,0.7,8,10000,1500,1000,18.48727403,2.098337263,2.771316403,0.674057196,158.3019608
1355,fix,0.7,8,10000,1500,2000,41.53186623,2.514220113,3.213682345,0.700546871,8815.572826
1356,fix,0.7,8,10000,2000,500,7.478432767,2.434124979,3.138232292,0.706985479,4576.171055
1357,fix,0.7,8,10000,2000,1000,14.15884811,2.185289626,2.878626876,0.693391815,2300.295107
1358,fix,0.7,8,10000,2000,2000,29.90437671,2.362552879,3.060893988,0.698475679,14.00713438
1359,fix,0.7,8,20000,1000,500,14.88876215,2.434915951,3.114626684,0.679882939,2214.95114
1360,fix,0.7,8,20000,1000,1000,28.87785528,2.297244511,2.994245555,0.697113952,4212.640694
1361,fix,0.7,8,20000,1000,2000,60.91564152,2.419481419,3.12549408,0.706511666,5203.525863
1362,fix,0.7,8,20000,1500,500,9.734080908,2.280131993,2.984740541,0.704699087,226.1482492
1363,fix,0.7,8,20000,1500,1000,19.61425475,2.297944434,3.009697494,0.711781804,4594.114071
1364,fix,0.7,8,20000,1500,2000,39.36562804,2.331736913,3.032540996,0.700865642,7943.564828
1365,fix,0.7,8,20000,2000,500,7.715431222,2.521346768,3.232440595,0.711149229,8602.977718
1366,fix,0.7,8,20000,2000,1000,15.04449275,2.384847557,3.080032254,0.695294402,1370.796284
1367,fix,0.7,8,20000,2000,2000,28.79667959,2.202148848,2.898637559,0.697440823,2499.870096
1368,fix,0.7,11,2000,1000,500,18.94626694,2.205732379,2.851175702,0.646368214,855.3456459
1369,fix,0.7,11,2000,1000,1000,46.2722386,2.776915706,3.479017289,0.703405762,3641.509791
1370,fix,0.7,11,2000,1000,2000,96.22720589,3.003743747,3.690749509,0.693999049,3498.956584
1371,fix,0.7,11,2000,1500,500,16.00779598,2.860533281,3.563589605,0.704771882,9435.758477
1372,fix,0.7,11,2000,1500,1000,31.32224118,2.866892099,3.595360926,0.729576612,625.9456444
1373,fix,0.7,11,2000,1500,2000,63.07446114,2.723450067,3.411101368,0.701779529,4955.11834
1374,fix,0.7,11,2000,2000,500,12.03358417,2.847378279,3.507023676,0.693473206,107.1321021
1375,fix,0.7,11,2000,2000,1000,21.09710227,2.506144963,3.187242432,0.685273684,9017.375597
1376,fix,0.7,11,2000,2000,2000,47.20530375,2.976655355,3.657277417,0.69294237,622.5961712
1377,fix,0.7,11,5000,1000,500,22.11961704,2.693795624,3.366042567,0.672421874,693.8466358
1378,fix,0.7,11,5000,1000,1000,43.72803474,2.690299834,3.392885204,0.703397557,2173.315814
1379,fix,0.7,11,5000,1000,2000,88.65877163,2.750705781,3.451346034,0.70635491,4896.562307
1380,fix,0.7,11,5000,1500,500,16.35894251,2.929040326,3.640130604,0.715972352,5383.726124
1381,fix,0.7,11,5000,1500,1000,29.88547248,2.707884047,3.403631039,0.702631503,5680.576874
1382,fix,0.7,11,5000,1500,2000,58.82725303,2.636821057,3.336953247,0.701520337,6538.382328
1383,fix,0.7,11,5000,2000,500,10.04127631,2.33620079,3.013413772,0.677918742,1888.957167
1384,fix,0.7,11,5000,2000,1000,23.95549908,3.074234183,3.769137643,0.695708956,3124.781951
1385,fix,0.7,11,5000,2000,2000,42.72729828,2.535433321,3.222831598,0.693195925,3065.827411
1386,fix,0.7,11,10000,1000,500,21.17080537,2.59122527,3.269339288,0.680701742,4582.395743
1387,fix,0.7,11,10000,1000,1000,41.65360489,2.486897023,3.167909616,0.686936529,3557.86222
1388,fix,0.7,11,10000,1000,2000,92.54891344,2.807124719,3.496550589,0.703138201,478.0505268
1389,fix,0.7,11,10000,1500,500,14.41231101,2.617882163,3.302691112,0.684942961,9191.023234
1390,fix,0.7,11,10000,1500,1000,28.04740306,2.478222333,3.163048887,0.688524568,5034.841723
1391,fix,0.7,11,10000,1500,2000,61.49798321,2.780638239,3.468849537,0.694050583,9251.122961
1392,fix,0.7,11,10000,2000,500,11.4983551,2.752072636,3.445470137,0.69887407,7551.658181
1393,fix,0.7,11,10000,2000,1000,22.35561231,2.623256405,3.320171223,0.710223984,2657.092947
1394,fix,0.7,11,10000,2000,2000,45.37331883,2.775250716,3.473668415,0.702563043,7330.762949
1395,fix,0.7,11,20000,1000,500,22.13611742,2.622331355,3.325464082,0.703938636,8327.381904
1396,fix,0.7,11,20000,1000,1000,42.94366215,2.560438445,3.251491134,0.691214219,4748.372216
1397,fix,0.7,11,20000,1000,2000,84.96147199,2.510457193,3.210868683,0.702247556,6011.328382
1398,fix,0.7,11,20000,1500,500,15.62366463,2.862148213,3.578635407,0.718603469,4779.274473
1399,fix,0.7,11,20000,1500,1000,28.86479166,2.571477027,3.271969122,0.706617257,6410.976475
1400,fix,0.7,11,20000,1500,2000,58.23850316,2.607391462,3.293240389,0.686416515,893.5146831
1401,fix,0.7,11,20000,2000,500,11.25095942,2.733243332,3.441711759,0.709781203,2629.010595
1402,fix,0.7,11,20000,2000,1000,21.90342796,2.613297983,3.309208863,0.697014935,987.8839633
1403,fix,0.7,11,20000,2000,2000,42.58277397,2.527873126,3.226549963,0.69887375,3339.549965
1404,fix,0.7,14,2000,1000,500,27.13671128,2.413432516,3.094481769,0.683941815,5176.078878
1405,fix,0.7,14,2000,1000,1000,61.87678795,3.009894702,3.709307732,0.700194187,2959.937968
1406,fix,0.7,14,2000,1000,2000,114.9002418,2.758641525,3.46720953,0.708948494,1022.861005
1407,fix,0.7,14,2000,1500,500,19.08600135,2.924177135,3.562473835,0.678337787,989.9856538
1408,fix,0.7,14,2000,1500,1000,35.1229168,2.446647354,3.125318182,0.680337312,6238.885844
1409,fix,0.7,14,2000,1500,2000,83.88953547,3.010740981,3.711633053,0.702119642,310.7487614
1410,fix,0.7,14,2000,2000,500,15.45743252,2.97832093,3.68046437,0.708393472,3172.409185
1411,fix,0.7,14,2000,2000,1000,27.18404386,2.415043567,3.101353794,0.691938441,5771.364432
1412,fix,0.7,14,2000,2000,2000,55.32867181,2.625795242,3.295576131,0.670615311,6955.817481
1413,fix,0.7,14,5000,1000,500,30.52752713,2.903339549,3.612185678,0.712704382,2520.28545
1414,fix,0.7,14,5000,1000,1000,61.04870168,2.937291139,3.651844326,0.714866807,1430.354866
1415,fix,0.7,14,5000,1000,2000,107.0420912,2.419440733,3.101872856,0.6840372,8108.263431
1416,fix,0.7,14,5000,1500,500,20.6358249,3.077491836,3.779003661,0.704429828,1570.786387
1417,fix,0.7,14,5000,1500,1000,38.03831486,2.511832298,3.207324352,0.699349376,3273.885854
1418,fix,0.7,14,5000,1500,2000,79.08718918,2.851204734,3.552920697,0.701957687,4924.529422
1419,fix,0.7,14,5000,2000,500,13.60453694,2.524829758,3.214642726,0.692059856,2899.908707
1420,fix,0.7,14,5000,2000,1000,30.92007519,3.07776653,3.785254713,0.708296959,8651.464856
1421,fix,0.7,14,5000,2000,2000,57.55513989,2.782596803,3.464794998,0.684933352,7471.683709
1422,fix,0.7,14,10000,1000,500,29.02574458,2.697147698,3.381203937,0.690648758,4690.617289
1423,fix,0.7,14,10000,1000,1000,61.48986367,3.01740723,3.724043687,0.712546148,795.6804561
1424,fix,0.7,14,10000,1000,2000,111.5173506,2.597088718,3.290107459,0.69303382,4282.574538
1425,fix,0.7,14,10000,1500,500,21.80719564,3.247791239,3.947828153,0.700381002,8856.134192
1426,fix,0.7,14,10000,1500,1000,39.90736422,2.84711212,3.54428447,0.697289235,3148.593102
1427,fix,0.7,14,10000,1500,2000,76.2103202,2.67094021,3.367434837,0.696993733,9230.542538
1428,fix,0.7,14,10000,2000,500,14.93103241,2.905246304,3.617933224,0.713048301,8979.963453
1429,fix,0.7,14,10000,2000,1000,27.79876176,2.534116743,3.243388641,0.710594669,2610.915254
1430,fix,0.7,14,10000,2000,2000,58.38114762,2.723045405,3.426673495,0.703740736,3262.35572
1431,fix,0.7,14,20000,1000,500,31.31153564,3.065624907,3.760648463,0.702642027,173.6417711
1432,fix,0.7,14,20000,1000,1000,56.79681208,2.630112751,3.319768505,0.691045336,8270.956067
1433,fix,0.7,14,20000,1000,2000,115.1263743,2.701872259,3.399649032,0.700591298,3826.467786
1434,fix,0.7,14,20000,1500,500,19.91228336,2.878370354,3.581866632,0.703600602,4172.968448
1435,fix,0.7,14,20000,1500,1000,39.12529367,2.838632213,3.540460652,0.702026401,412.9526847
1436,fix,0.7,14,20000,1500,2000,77.23486554,2.755342001,3.448109575,0.692824701,9488.226125
1437,fix,0.7,14,20000,2000,500,15.11476392,2.909976376,3.611840462,0.702089115,7948.43215
1438,fix,0.7,14,20000,2000,1000,29.15015859,2.748646027,3.43297764,0.687266157,3849.540051
1439,fix,0.7,14,20000,2000,2000,56.68290797,2.632349385,3.322406317,0.690074735,6322.938661
1440,fix,0.7,17,2000,1000,500,37.99788557,2.946176138,3.556508435,0.676405309,317.117333
1441,fix,0.7,17,2000,1000,1000,73.27836457,2.829502684,3.518959419,0.68987854,2560.182999
1442,fix,0.7,17,2000,1000,2000,149.4231817,2.829849597,3.487626933,0.659164512,5526.244287
1443,fix,0.7,17,2000,1500,500,26.81449123,2.999988449,3.660036788,0.678623973,545.828834
1444,fix,0.7,17,2000,1500,1000,49.04405293,2.748413179,3.453328098,0.705518171,1807.180746
1445,fix,0.7,17,2000,1500,2000,100.3102499,3.094244894,3.748329596,0.676180459,5680.178749
1446,fix,0.7,17,2000,2000,500,17.67953925,2.816819395,3.458883993,0.6656042,1491.446982
1447,fix,0.7,17,2000,2000,1000,41.30393786,3.51450523,4.13922105,0.677979731,9816.263192
1448,fix,0.7,17,2000,2000,2000,63.30400294,2.371032972,2.989982126,0.648417655,1685.038318
1449,fix,0.7,17,5000,1000,500,38.45299717,3.123441323,3.799658025,0.696699896,3720.351412
1450,fix,0.7,17,5000,1000,1000,76.28175678,3.05912568,3.762897597,0.713456543,5004.942247
1451,fix,0.7,17,5000,1000,2000,142.6673801,2.786788098,3.463568413,0.682011611,8751.601859
1452,fix,0.7,17,5000,1500,500,23.79274999,2.857247824,3.53447299,0.677988419,3282.396721
1453,fix,0.7,17,5000,1500,1000,53.55999173,3.25364272,3.95954611,0.71294903,1568.883496
1454,fix,0.7,17,5000,1500,2000,99.70582015,2.890060619,3.602821939,0.713094876,4616.351755
1455,fix,0.7,17,5000,2000,500,19.11471261,2.988930141,3.686708203,0.704655401,9880.561795
1456,fix,0.7,17,5000,2000,1000,36.7013479,2.881607842,3.550446307,0.688728599,3775.32402
1457,fix,0.7,17,5000,2000,2000,74.36535661,3.014402626,3.721133452,0.707070233,3856.978702
1458,fix,0.7,17,10000,1000,500,36.36212234,2.79516517,3.496731037,0.701967298,4895.433808
1459,fix,0.7,17,10000,1000,1000,79.33961341,3.19021786,3.918369779,0.728551304,8138.657025
1460,fix,0.7,17,10000,1000,2000,146.6449647,2.874841145,3.566799905,0.692116099,1533.381059
1461,fix,0.7,17,10000,1500,500,25.11784544,3.028969603,3.719624302,0.696633399,6507.665828
1462,fix,0.7,17,10000,1500,1000,50.36775572,3.003467211,3.677524124,0.694437391,3784.246744
1463,fix,0.7,17,10000,1500,2000,106.4224949,3.29492401,4.000477654,0.708595551,6281.972938
1464,fix,0.7,17,10000,2000,500,18.71845622,2.926081676,3.62835774,0.702396872,5209.808711
1465,fix,0.7,17,10000,2000,1000,38.47405217,3.103913367,3.802406781,0.698681257,2428.913967
1466,fix,0.7,17,10000,2000,2000,70.75607655,2.784289186,3.485327174,0.701313798,4848.1384
1467,fix,0.7,17,20000,1000,500,35.56779472,2.74831603,3.428632231,0.684191591,1737.190252
1468,fix,0.7,17,20000,1000,1000,74.44269222,3.034231192,3.731984131,0.699483722,8857.637965
1469,fix,0.7,17,20000,1000,2000,144.6740739,2.824394912,3.516928085,0.694417838,6334.63233
1470,fix,0.7,17,20000,1500,500,24.24488827,2.888760464,3.581598547,0.692975499,6573.368379
1471,fix,0.7,17,20000,1500,1000,51.83687167,3.148123072,3.846151657,0.698665056,6089.428382
1472,fix,0.7,17,20000,1500,2000,99.64891451,2.896480495,3.596345102,0.701197781,7463.314979
1473,fix,0.7,17,20000,2000,500,17.76881677,2.750409241,3.436952193,0.692741998,3011.769027
1474,fix,0.7,17,20000,2000,1000,37.47742974,3.057453973,3.750029004,0.700320546,5046.401282
1475,fix,0.7,17,20000,2000,2000,74.03820901,2.915473992,3.616092411,0.700652715,2342.387363
1476,fix,0.7,20,2000,1000,500,45.7108951,2.898552626,3.590197113,0.693100187,7682.173305
1477,fix,0.7,20,2000,1000,1000,92.30104979,2.948566001,3.631130859,0.682623657,4361.497883
1478,fix,0.7,20,2000,1000,2000,157.357202,2.549992452,3.205083227,0.655879065,6657.180093
1479,fix,0.7,20,2000,1500,500,31.0973342,3.218767856,3.866555879,0.718155736,1216.584557
1480,fix,0.7,20,2000,1500,1000,52.18490185,2.546357242,3.214226493,0.68026402,7693.514974
1481,fix,0.7,20,2000,1500,2000,108.9902177,2.642441698,3.284877147,0.667781205,1873.73645
1482,fix,0.7,20,2000,2000,500,20.78500829,2.720036754,3.42286912,0.704347518,8332.789203
1483,fix,0.7,20,2000,2000,1000,44.8778622,3.401890699,3.990355406,0.675690685,6052.648459
1484,fix,0.7,20,2000,2000,2000,94.68438348,3.189312729,3.780293588,0.687327379,7593.839449
1485,fix,0.7,20,5000,1000,500,46.69518188,3.184829428,3.879830091,0.702872819,8348.671323
1486,fix,0.7,20,5000,1000,1000,92.42462169,3.158598541,3.847400688,0.711584111,2411.098361
1487,fix,0.7,20,5000,1000,2000,161.4530564,2.66760736,3.343929842,0.67667059,7505.402351
1488,fix,0.7,20,5000,1500,500,32.92216442,3.399123095,4.113967773,0.715163883,7056.483121
1489,fix,0.7,20,5000,1500,1000,58.23176,2.889439807,3.575022336,0.698885738,5144.429068
